Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
310M300US10180,10180,"Abilene, TX Metro Area",60308,718,46473,1571,85.9,0.7,48987,1708,5.7,0.5,34706,3714,0.6,0.1,55729,10962,1.3,0.2,28973,8816,0,0.1,-,**,5.1,0.6,36415,5953,1.4,0.2,32231,10017,17.6,0.6,39473,3035,73.9,0.7,50784,1335,9.2,0.7,26368,3244,31.9,0.8,53963,1998,34,0.7,54836,3394,24.9,0.6,38230,1482,39766,680,57893,1700,41.5,1.2,51654,2039,58.5,1.2,62394,1947,74,1.5,69244,2056,19.3,1.2,28454,2674,6.7,0.8,41616,4823,20542,839,26356,1395,51.3,2.2,22551,1539,43,2.3,20730,1727,8.4,1.3,35759,9884,48.7,2.2,31214,2381,37,2.4,26356,2262,11.6,1.8,44464,7329,32.9,(X),(X),(X),33.7,(X),(X),(X),30.1,(X),(X),(X)
310M300US10420,10420,"Akron, OH Metro Area",283472,1265,51749,519,84.3,0.2,55937,838,12,0.2,27669,1376,0.2,0.1,37396,10846,1.9,0.1,51261,6326,0,0.1,-,**,0.2,0.1,41250,17225,1.3,0.1,32531,4614,1.3,0.1,42232,8370,83.4,0.3,56014,859,5.1,0.2,21874,1562,29.6,0.3,57276,1237,40.3,0.4,63941,1182,25,0.3,39136,1014,177936,1897,67310,951,40.6,0.6,64153,1503,59.4,0.6,68764,1068,73,0.6,81663,1266,20.1,0.6,29695,1128,6.9,0.5,45949,4468,105536,1829,30454,569,52.7,0.9,26291,603,44.9,0.9,24227,668,7.7,0.7,48178,2566,47.3,0.9,36208,1031,37.4,0.8,31876,787,9.9,0.6,55151,3635,32,(X),(X),(X),31.8,(X),(X),(X),31.3,(X),(X),(X)
310M300US10500,10500,"Albany, GA Metro Area",57795,837,38674,1173,46.4,0.7,54223,2371,51,0.6,27430,1226,0.3,0.2,30536,19853,0.9,0.2,55875,40152,0,0.1,-,**,0.5,0.2,42720,34698,0.9,0.3,40833,22539,2.2,0.2,37394,5295,45,0.7,54556,2064,4,0.6,15828,5792,33.3,1,37589,2160,39.1,0.9,46610,2675,23.7,0.7,33027,2283,38513,869,46874,1517,42,1.5,39317,3076,58,1.5,53357,2254,61.1,1.2,66351,3290,31.8,1.3,22362,1500,7.1,1,35640,2923,19282,728,24652,1307,54.7,2.2,21450,1552,49.3,2.1,20140,1504,5.4,1.1,39563,7929,45.3,2.2,30389,2092,38.4,2.2,28146,3009,7,1.3,41166,9891,41.4,(X),(X),(X),41.1,(X),(X),(X),40,(X),(X),(X)
310M300US10540,10540,"Albany, OR Metro Area",45378,551,46782,1603,94.6,0.6,46995,1659,0.3,0.2,-,**,1.2,0.3,25750,5848,0.9,0.2,60491,31638,0,0.1,-,**,1,0.3,55455,33726,2,0.4,44528,7817,5,0.6,43086,11772,90.7,0.8,47383,1741,4.5,0.5,24696,4754,30,0.8,53612,2219,37.6,0.9,55637,3810,27.8,0.8,36939,2038,30829,679,57190,1961,41.3,1.6,50962,3543,58.7,1.6,60460,1833,76.5,2,65811,2164,16.6,1.6,26373,1514,6.9,1.1,40478,7897,14549,721,26362,1134,53.8,2.7,23781,1634,43.4,2.7,19866,2328,10.4,2.2,51285,8158,46.2,2.7,30414,2795,34.5,2.5,25884,1548,11.7,2.2,44264,2949,30,(X),(X),(X),29.2,(X),(X),(X),28.7,(X),(X),(X)
310M300US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",345957,1652,63758,626,87.4,0.3,66943,617,6.9,0.2,31567,1376,0.1,0.1,31636,9029,2.9,0.1,72875,6934,0,0.1,-,**,1,0.1,42819,12183,1.6,0.1,47256,7915,3.5,0.1,41451,4876,85.2,0.3,67411,651,3.7,0.2,25867,2538,30.7,0.3,68171,1211,41.1,0.3,79187,1180,24.4,0.3,45693,861,208303,1728,83459,1105,40.6,0.6,83018,1758,59.4,0.6,83719,1429,75.8,0.6,97707,1016,17.5,0.6,40523,1339,6.7,0.4,55196,3147,137654,1752,38613,834,53.6,0.7,33457,1097,44.8,0.8,30369,651,8.8,0.5,62238,3372,46.4,0.7,43690,1651,35.4,0.7,39028,1453,11,0.5,69479,3997,29.9,(X),(X),(X),28.6,(X),(X),(X),30.6,(X),(X),(X)
310M300US10740,10740,"Albuquerque, NM Metro Area",343268,1780,49711,763,77.1,0.4,52559,766,2.5,0.1,42102,3349,4.5,0.2,35933,2255,1.7,0.1,63125,4472,0.1,0.1,46883,14897,11.1,0.4,36165,1359,2.9,0.2,46491,3942,40.8,0.3,41243,904,49.4,0.3,58649,1148,4,0.2,24338,1306,32.9,0.4,50756,1093,39.1,0.3,58622,1748,24,0.2,40797,946,216816,2273,61263,918,43.9,0.6,52100,1637,56.1,0.6,67379,1494,69.5,0.7,75832,1479,21.6,0.6,30458,1016,8.9,0.5,43833,3583,126452,2184,31532,653,52.9,0.8,28973,882,44.9,0.9,25914,775,8.1,0.6,51667,2571,47.1,0.8,35051,1411,37.2,0.9,30619,1092,9.9,0.6,57145,5334,30.3,(X),(X),(X),31.7,(X),(X),(X),26.3,(X),(X),(X)
310M300US10780,10780,"Alexandria, LA Metro Area",55440,682,41836,1303,69.3,0.8,49964,2219,27.6,0.7,26097,1729,0.8,0.2,47386,11279,1,0.2,-,**,0,0.1,-,**,0.2,0.1,54479,23410,1.1,0.2,48378,12451,2,0.3,41068,7128,67.7,0.8,50179,2245,3.6,0.5,29311,6453,31.4,0.8,44119,3183,39.1,0.8,50102,3629,25.9,0.6,32709,1948,37397,701,52341,1914,43.2,1.4,46013,3579,56.8,1.4,55492,1894,67,1.3,69459,2579,25,1.1,25461,1725,7.9,1.2,36607,4304,18043,613,23917,1554,53.8,2.4,20374,1456,48.2,2.2,19481,1317,5.6,1.2,29186,14824,46.2,2.4,30249,2348,38.8,2.4,27910,3334,7.4,1.2,40509,7178,30.6,(X),(X),(X),30.7,(X),(X),(X),28.8,(X),(X),(X)
310M300US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",315449,1411,60441,592,88.2,0.3,62110,661,4.4,0.2,44194,4909,0.2,0.1,32109,11909,2.3,0.1,88482,8634,0,0.1,"2,500-",***,3.4,0.2,38289,3203,1.5,0.1,43607,6370,11.1,0.2,39159,2139,81.5,0.2,64391,865,2.2,0.2,31064,2718,29.3,0.3,66996,1432,42.3,0.3,74518,1298,26.1,0.2,40367,874,214074,1786,73668,768,41.1,0.6,73384,1544,58.9,0.6,73832,917,75.5,0.6,86884,1112,17.7,0.5,35463,1084,6.7,0.4,48706,3269,101375,1576,35493,787,53.3,0.8,29325,1098,45.2,0.9,25617,740,8.1,0.6,60648,2697,46.7,0.8,42607,1464,35.7,0.9,37283,1599,11,0.6,67401,2528,30.1,(X),(X),(X),30.5,(X),(X),(X),27.4,(X),(X),(X)
310M300US11020,11020,"Altoona, PA Metro Area",50954,438,44033,1187,97.7,0.3,44342,1209,1,0.2,30956,12032,0,0.1,-,**,0.4,0.1,67330,27928,0,0.1,-,**,0.2,0.1,-,**,0.7,0.2,19943,19294,0.6,0.2,27093,14736,97.3,0.3,44306,1209,2.9,0.4,24513,5839,27,0.6,54733,3104,39.5,0.6,55235,2477,30.6,0.6,31560,1280,32372,543,59092,1350,37.5,1,59723,2852,62.5,1,58793,1856,75.8,1.5,66799,1667,17.3,1.1,29723,2257,6.9,0.8,42899,3567,18582,576,24561,952,55.5,1.6,22073,921,49.4,1.4,20944,884,6.1,1.2,36559,5350,44.5,1.6,30118,2349,36.5,1.7,25988,2367,8.1,1.4,45382,4261,34.5,(X),(X),(X),33.5,(X),(X),(X),34.4,(X),(X),(X)
310M300US11100,11100,"Amarillo, TX Metro Area",95689,836,51672,940,88.1,0.5,53275,1225,4.7,0.3,30741,4661,0.6,0.1,54444,23136,2.7,0.2,49979,8118,0,0.1,-,**,2.1,0.3,42115,6651,1.8,0.2,41607,19649,21,0.5,40758,1367,70.2,0.5,57564,1536,6,0.4,25708,2770,36.1,0.6,54958,1885,36.2,0.6,61370,1598,21.7,0.4,40025,1461,63850,1062,63059,1428,46.1,1.1,58372,2724,53.9,1.1,66769,2242,72.8,1.2,77981,1947,20.3,1.1,29849,2167,7,0.6,46151,5930,31839,1070,30713,957,52.7,1.7,26800,1752,45,1.6,23823,1510,7.6,1.1,49482,8693,47.3,1.7,34560,2355,37.4,1.8,31889,1340,9.9,1.3,50820,6230,35.2,(X),(X),(X),36.1,(X),(X),(X),32.1,(X),(X),(X)
310M300US11180,11180,"Ames, IA Metro Area",36544,380,51201,1342,89.2,0.7,53730,1703,1.7,0.4,20444,9493,0.2,0.1,51974,38067,6.7,0.6,23369,4730,0.1,0.1,-,**,0.4,0.2,18646,6771,1.8,0.5,25250,14452,2.5,0.4,35307,7521,87.3,0.7,54000,1704,23.6,0.9,17146,1575,31.6,0.7,61572,3033,27.5,0.8,79598,4322,17.3,0.6,53688,3673,19066,481,78828,2594,44.6,1.6,79601,6187,55.4,1.6,78397,3197,84.8,1.7,88215,4596,10.7,1.5,37724,4302,4.6,0.8,41404,4153,17478,529,25142,1776,47.6,2,23383,1872,28.6,2.3,23720,2365,18.9,1.6,22840,2827,52.4,2,27488,3447,27.7,2,29070,5265,24.8,1.9,26563,4047,28.3,(X),(X),(X),23.4,(X),(X),(X),32.6,(X),(X),(X)
310M300US11260,11260,"Anchorage, AK Metro Area",135808,982,79225,1180,77,0.6,85336,1515,4.6,0.3,53301,4272,5.2,0.3,54895,4424,5.1,0.3,64952,3968,1.2,0.1,51033,12598,1.4,0.2,54318,9645,5.4,0.4,63013,4608,6.1,0.3,59813,5929,73.5,0.5,86566,1796,5.2,0.3,42488,2022,37.9,0.6,80488,1740,41.7,0.5,93527,2816,15.1,0.3,60722,3712,91775,1230,92651,1724,48.2,0.7,83383,1920,51.8,0.7,101091,2548,75.2,0.8,106421,1543,16.6,0.8,48349,3020,8.1,0.5,65126,4895,44033,1064,50473,1458,45.6,1.3,45544,2621,34.8,1.4,38816,1562,10.8,1.1,77217,6046,54.4,1.3,56003,4121,40.8,1.4,46426,3458,13.6,1,87569,6473,27.6,(X),(X),(X),28.1,(X),(X),(X),23.9,(X),(X),(X)
310M300US11460,11460,"Ann Arbor, MI Metro Area",138672,804,62484,984,76.9,0.4,68550,1620,11.6,0.3,36690,1873,0.2,0.1,60441,21223,8,0.3,61986,4602,0,0.1,-,**,0.6,0.1,30346,9207,2.6,0.2,44020,7503,3.2,0.2,45295,3435,74.6,0.4,69249,1641,10.7,0.5,24642,2320,33.7,0.4,65218,1868,35.8,0.5,86319,2298,19.8,0.3,51864,1678,80101,1080,90180,2106,43.5,0.9,93864,3615,56.5,0.9,88049,2061,78.1,0.8,106486,1698,16.1,0.7,39150,2471,5.8,0.5,50726,2990,58571,1040,36863,958,52.1,0.9,34452,1193,39.3,1,32019,1333,12.8,0.7,45737,3926,47.9,0.9,40571,1452,31.8,1,35636,1783,16.1,0.9,48844,3114,28.5,(X),(X),(X),27.5,(X),(X),(X),28.8,(X),(X),(X)
310M300US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",45071,581,41954,1381,76,0.8,46992,2313,21,0.8,26523,3168,0.4,0.2,34489,28636,0.6,0.2,48125,32252,0,0.1,-,**,0.8,0.3,31223,25061,1.3,0.3,33281,4834,2.5,0.3,31331,3674,74.5,0.8,47514,2389,5.3,0.7,20562,2495,29.6,1.1,43360,3152,39.1,1,50918,2779,26,0.8,34796,1704,30700,716,52511,1944,38.6,1.4,44735,4113,61.4,1.4,54971,2146,70,1.8,63556,2131,24.1,1.6,25529,2140,5.9,0.8,41179,6237,14371,667,23418,1667,54.2,2.4,19207,1365,48,2.3,18064,1424,6.2,1.3,31875,13507,45.8,2.4,30908,2851,37.4,2.3,27756,4763,8.5,1.8,39159,2843,32.7,(X),(X),(X),33.4,(X),(X),(X),30.1,(X),(X),(X)
310M300US11540,11540,"Appleton, WI Metro Area",90033,660,61840,808,94,0.3,62472,932,0.6,0.1,34625,25112,1.3,0.1,57770,7212,1.9,0.2,62670,9104,0,0.1,-,**,1.2,0.2,38026,11616,1.1,0.2,52274,8841,2.6,0.2,45603,5464,92.7,0.3,62678,1005,3.8,0.3,34045,5153,34.4,0.4,68361,1709,40.4,0.5,77462,1405,21.4,0.3,37057,1122,62008,810,75841,964,45.5,0.8,78821,1804,54.5,0.8,73548,1220,80.3,0.9,83442,1247,13.2,0.7,35029,3217,6.5,0.6,51046,3142,28025,792,35684,1106,50.5,1.7,28943,1151,42.4,1.6,25800,858,8.1,1,58198,5314,49.5,1.7,42016,2068,37.7,1.6,37033,2237,11.8,1.2,59622,6887,24.8,(X),(X),(X),24.6,(X),(X),(X),23.7,(X),(X),(X)
310M300US11700,11700,"Asheville, NC Metro Area",183799,1278,46443,899,93,0.3,47449,884,4,0.3,28489,2395,0.3,0.1,62637,7195,0.8,0.1,51646,9203,0.1,0.1,26215,558,0.7,0.1,40921,16168,1.2,0.2,44600,14865,4.6,0.2,27069,1989,89.2,0.4,48545,881,3.2,0.2,26492,3830,28.7,0.5,49040,2029,37.4,0.5,53558,1330,30.7,0.4,40091,1064,113705,1599,58989,1092,34.7,0.9,54718,2067,65.3,0.9,60735,1190,79,0.8,66867,1211,15.5,0.7,30530,1847,5.5,0.5,36426,2271,70094,1518,28594,777,58.4,1.1,27181,926,50,1.1,24462,1119,8.3,0.8,49965,3218,41.6,1.1,30118,1287,33,1.1,26986,1275,8.6,0.7,51411,4170,27.8,(X),(X),(X),29.2,(X),(X),(X),24.7,(X),(X),(X)
310M300US12020,12020,"Athens-Clarke County, GA Metro Area",73260,710,40955,1240,74,0.6,46880,1345,20.2,0.5,25571,2041,0.3,0.2,-,**,2.8,0.3,44478,4718,0,0.1,-,**,1.3,0.3,30966,4502,1.3,0.3,41207,10458,5.4,0.4,30104,5635,70,0.6,48320,1423,11.6,0.8,11727,1299,34.5,0.8,41729,2284,33.9,0.7,56408,3988,20.1,0.6,40554,2257,42897,680,57889,2084,42.6,1.1,50997,2197,57.4,1.1,62243,1871,72.4,1.3,73057,2553,20.4,1.2,23265,2150,7.2,0.9,34542,6754,30363,678,23414,1163,55.4,1.5,22412,1334,41.8,1.7,22140,1571,13.6,1.4,23392,2734,44.6,1.5,25110,2102,29.7,1.7,22687,2092,14.9,1.6,33084,5694,28.5,(X),(X),(X),29.5,(X),(X),(X),26.3,(X),(X),(X)
310M300US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",1994730,5460,59183,301,58.3,0.2,69625,554,32.9,0.1,45057,534,0.3,0.1,35441,3649,4.6,0.1,73459,2312,0,0.1,44412,14561,2.3,0.1,38679,2235,1.5,0.1,54630,2572,7.4,0.1,43471,982,53.8,0.1,72070,498,3.3,0.1,28051,967,38.2,0.1,60290,498,40.6,0.2,70370,593,18,0.1,43736,514,1348335,6317,70174,435,47.9,0.3,66493,857,52.1,0.3,72584,557,71.1,0.4,87167,577,21.9,0.3,35248,565,7,0.2,46190,1564,646395,4656,39447,499,54.3,0.4,35381,471,46.7,0.4,32164,485,7.5,0.3,61041,2006,45.7,0.4,44515,827,35.5,0.4,39944,870,10.2,0.3,66624,1531,32.6,(X),(X),(X),33.8,(X),(X),(X),28.5,(X),(X),(X)
310M300US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101083,982,55456,1308,71.9,0.6,63364,1810,16,0.4,32155,2104,0.3,0.1,30071,20040,5.9,0.3,55241,4444,0,0.1,-,**,4.3,0.4,42603,2696,1.7,0.3,44746,6165,14,0.4,42361,1721,63.8,0.5,66708,1689,1.8,0.3,34145,7610,27.8,0.6,54982,2597,44.1,0.6,67805,2481,26.3,0.5,42563,1844,68225,1105,67475,1882,42.5,1.1,56110,2373,57.5,1.1,74846,2095,66.9,1.1,86376,2812,24.5,0.8,35355,3216,8.6,0.9,52190,5450,32858,1053,32786,1876,55.6,1.5,30608,1731,47.6,1.5,26392,1577,7.9,1,67266,6559,44.4,1.5,36315,1839,35.5,1.5,30703,2883,9,1.1,60508,6173,38.5,(X),(X),(X),39,(X),(X),(X),35.1,(X),(X),(X)
310M300US12220,12220,"Auburn-Opelika, AL Metro Area",57901,751,45056,1961,70.5,0.8,51434,1554,24.4,0.8,30342,2078,0.2,0.1,-,**,3.3,0.3,51140,6632,0,0.1,-,**,0.8,0.3,55032,21864,0.8,0.2,36050,6215,2.3,0.7,43003,9142,69.1,0.9,51658,1567,14.6,0.8,14514,2403,35.7,0.9,49841,2534,32.6,0.8,64976,4599,17.2,0.5,42080,2891,36318,880,62210,2770,45.6,1.6,60769,4300,54.4,1.6,63457,3748,70.6,1.6,79182,2353,22.7,1.4,25196,1940,6.7,1.1,31477,7083,21583,872,22128,1500,48.6,1.9,19083,2188,38,2.3,18677,2590,10.6,1.6,20491,5367,51.4,1.9,26104,4107,36.3,2.3,27974,5421,15.1,1.7,23869,2550,33.4,(X),(X),(X),32.5,(X),(X),(X),33.7,(X),(X),(X)
310M300US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",211238,1699,47178,821,61.8,0.5,56398,880,33.9,0.4,33052,1244,0.3,0.1,34375,24522,1.6,0.1,64434,10211,0,0.1,43750,34049,1.1,0.2,29638,9112,1.3,0.2,51728,9987,3.9,0.2,42193,2791,59.5,0.5,56981,998,3.2,0.3,22068,2027,32.8,0.5,47586,1522,40.4,0.4,56983,1978,23.6,0.4,38913,1186,143574,1773,58980,1163,41.6,0.8,52433,1867,58.4,0.8,63513,1416,68.8,0.9,75188,1142,24.6,0.7,25792,1229,6.6,0.5,39201,2903,67664,1487,28430,1332,55,1.3,25005,1118,49.1,1.3,23891,1093,5.9,0.6,45257,3672,45,1.3,34229,2550,37.9,1.3,30514,2057,7.1,0.7,50419,3389,39.3,(X),(X),(X),39,(X),(X),(X),38.3,(X),(X),(X)
310M300US12420,12420,"Austin-Round Rock, TX Metro Area",706066,2531,66093,508,81.5,0.2,68624,741,7.1,0.2,47226,1361,0.4,0.1,54496,11261,4.9,0.1,87998,2658,0.1,0.1,90583,33144,3.7,0.1,43259,2647,2.3,0.1,56340,6579,24.2,0.2,48885,933,62,0.2,75775,766,5.5,0.2,25762,1590,43.5,0.2,68468,1143,35.6,0.3,78726,1292,15.3,0.2,52670,1345,436991,3334,81887,848,49,0.5,78925,1371,51,0.5,84277,1158,76.1,0.5,97084,809,17,0.4,38879,1197,6.8,0.3,51890,1839,269075,2689,44127,803,50.3,0.7,40005,761,38.2,0.6,34783,856,12.1,0.5,62775,1892,49.7,0.7,50063,1062,35.2,0.6,42134,867,14.5,0.5,68884,2004,30.7,(X),(X),(X),31.3,(X),(X),(X),28.3,(X),(X),(X)
